date,type,price,log_price
2018/4/30,EU ETS,13.54,2.605648267
2018/5/1,EU ETS,13.34,2.59076704
2018/5/2,EU ETS,13.02,2.566486637
2018/5/3,EU ETS,12.92,2.558776498
2018/5/4,EU ETS,12.98,2.563409711
2018/5/7,EU ETS,13.58,2.608598122
2018/5/8,EU ETS,13.56,2.607124283
2018/5/9,EU ETS,13.96,2.636196097
2018/5/10,EU ETS,14.57,2.67896462
2018/5/11,EU ETS,14.6,2.681021529
2018/5/14,EU ETS,14.6,2.681021529
2018/5/15,EU ETS,14.29,2.659559992
2018/5/16,EU ETS,15.15,2.718000532
2018/5/17,EU ETS,15.27,2.725890119
2018/5/18,EU ETS,15.22,2.722610352
2018/5/21,EU ETS,15.53,2.742773637
2018/5/22,EU ETS,15.92,2.76757618
2018/5/23,EU ETS,15.98,2.77133794
2018/5/24,EU ETS,16.26,2.788708104
2018/5/25,EU ETS,15.97,2.770711962
2018/5/28,EU ETS,16.28,2.789937361
2018/5/29,EU ETS,16.27,2.789322921
2018/5/30,EU ETS,15.81,2.760642651
2018/5/31,EU ETS,14.88,2.700018029
2018/6/1,EU ETS,15.26,2.725235026
2018/6/4,EU ETS,16.1,2.778819272
2018/6/5,EU ETS,15.74,2.756205243
2018/6/6,EU ETS,15.9,2.766319109
2018/6/7,EU ETS,15.97,2.770711962
2018/6/8,EU ETS,15.79,2.759376828
2018/6/11,EU ETS,15.46,2.738256043
2018/6/12,EU ETS,15.12,2.716018371
2018/6/13,EU ETS,15.28,2.726544784
2018/6/14,EU ETS,14.88,2.700018029
2018/6/15,EU ETS,14.5,2.674148649
2018/6/18,EU ETS,14.57,2.67896462
2018/6/19,EU ETS,14.21,2.653945942
2018/6/20,EU ETS,14.47,2.672077541
2018/6/21,EU ETS,14.78,2.693274916
2018/6/22,EU ETS,15.09,2.714032273
2018/6/25,EU ETS,14.99,2.707383312
2018/6/26,EU ETS,14.99,2.707383312
2018/6/27,EU ETS,15.21,2.721953106
2018/6/28,EU ETS,14.96,2.705379973
2018/6/29,EU ETS,14.95,2.7047113
2018/7/2,EU ETS,15.03,2.710048204
2018/7/3,EU ETS,15.06,2.712042222
2018/7/4,EU ETS,15.48,2.739548868
2018/7/5,EU ETS,15.64,2.749831735
2018/7/6,EU ETS,15.66,2.751109691
2018/7/9,EU ETS,15.96,2.770085592
2018/7/10,EU ETS,16.01,2.773213527
2018/7/11,EU ETS,16.28,2.789937361
2018/7/12,EU ETS,16.05,2.77570885
2018/7/13,EU ETS,16.02,2.773837942
2018/7/16,EU ETS,15.89,2.765689981
2018/7/17,EU ETS,16.04,2.775085602
2018/7/18,EU ETS,16.37,2.795450391
2018/7/19,EU ETS,16.82,2.822568655
2018/7/20,EU ETS,17.03,2.834976495
2018/7/23,EU ETS,17.35,2.853592506
2018/7/24,EU ETS,17.06,2.836736542
2018/7/25,EU ETS,17.3,2.850706502
2018/7/26,EU ETS,17.25,2.847812143
2018/7/27,EU ETS,17.06,2.836736542
2018/7/30,EU ETS,17,2.833213344
2018/7/31,EU ETS,17.36,2.854168709
2018/8/1,EU ETS,17.74,2.875821977
2018/8/2,EU ETS,17.59,2.867330559
2018/8/3,EU ETS,17.63,2.869601996
2018/8/6,EU ETS,17.53,2.863913699
2018/8/7,EU ETS,17.47,2.860485124
2018/8/8,EU ETS,17.36,2.854168709
2018/8/9,EU ETS,17.56,2.865623588
2018/8/10,EU ETS,17.85,2.882003508
2018/8/13,EU ETS,17.95,2.887590115
2018/8/14,EU ETS,18.12,2.897016301
2018/8/15,EU ETS,18.05,2.893145685
2018/8/16,EU ETS,17.95,2.887590115
2018/8/17,EU ETS,18.1,2.895911938
2018/8/20,EU ETS,18.45,2.91506437
2018/8/21,EU ETS,18.45,2.91506437
2018/8/22,EU ETS,19.78,2.984671326
2018/8/23,EU ETS,20.36,3.013572192
2018/8/24,EU ETS,20.65,3.027715319
2018/8/27,EU ETS,21.28,3.057767664
2018/8/28,EU ETS,20.65,3.027715319
2018/8/29,EU ETS,21.02,3.045474365
2018/8/30,EU ETS,21.13,3.050693832
2018/8/31,EU ETS,21.06,3.047375507
2018/9/3,EU ETS,20.21,3.006177531
2018/9/4,EU ETS,20.14,3.002707887
2018/9/5,EU ETS,20.34,3.012589391
2018/9/6,EU ETS,21.44,3.065258336
2018/9/7,EU ETS,23.19,3.143721151
2018/9/10,EU ETS,25.19,3.22644709
2018/9/11,EU ETS,24.13,3.18345588
2018/9/12,EU ETS,22.92,3.132009892
2018/9/13,EU ETS,18.87,2.937573359
2018/9/14,EU ETS,19.94,2.992727765
2018/9/17,EU ETS,20.9,3.039749159
2018/9/18,EU ETS,20.19,3.005187432
2018/9/19,EU ETS,21.43,3.064791809
2018/9/20,EU ETS,21.98,3.090132949
2018/9/21,EU ETS,22.08,3.094672221
2018/9/24,EU ETS,22.37,3.107720776
2018/9/25,EU ETS,21.19,3.053529372
2018/9/26,EU ETS,20.18,3.004692015
2018/9/27,EU ETS,20.77,3.033509638
2018/9/28,EU ETS,21.16,3.052112607
2018/10/1,EU ETS,21.32,3.059645599
2018/10/2,EU ETS,20.95,3.042138646
2018/10/3,EU ETS,21.14,3.05116698
2018/10/4,EU ETS,21.3,3.058707073
2018/10/5,EU ETS,22.11,3.096029995
2018/10/8,EU ETS,21.89,3.086029912
2018/10/9,EU ETS,20.75,3.032546247
2018/10/10,EU ETS,19.43,2.966818263
2018/10/11,EU ETS,19.85,2.988204007
2018/10/12,EU ETS,20.35,3.013080912
2018/10/15,EU ETS,18.57,2.921547375
2018/10/16,EU ETS,19.28,2.959068289
2018/10/17,EU ETS,19.26,2.958030406
2018/10/18,EU ETS,19.73,2.98214032
2018/10/19,EU ETS,19.7,2.980618636
2018/10/22,EU ETS,19.09,2.949164638
2018/10/23,EU ETS,19.23,2.95647156
2018/10/24,EU ETS,19.61,2.97603964
2018/10/25,EU ETS,19.08,2.948640666
2018/10/26,EU ETS,18.28,2.905807566
2018/10/29,EU ETS,16.68,2.814210397
2018/10/30,EU ETS,16.02,2.773837942
2018/10/31,EU ETS,16.36,2.794839331
2018/11/1,EU ETS,15.62,2.748552144
2018/11/2,EU ETS,17.08,2.837908188
2018/11/5,EU ETS,17.23,2.846652051
2018/11/6,EU ETS,17.57,2.866192902
2018/11/7,EU ETS,18.62,2.924236272
2018/11/8,EU ETS,19.56,2.973486665
2018/11/9,EU ETS,19.5,2.970414466
2018/11/12,EU ETS,20.5,3.020424886
2018/11/13,EU ETS,20.14,3.002707887
2018/11/14,EU ETS,19.74,2.982647034
2018/11/15,EU ETS,19,2.944438979
2018/11/16,EU ETS,19.11,2.950211758
2018/11/19,EU ETS,18.93,2.940747965
2018/11/20,EU ETS,19.46,2.968361077
2018/11/21,EU ETS,20.49,3.019936962
2018/11/22,EU ETS,20.92,3.040705639
2018/11/23,EU ETS,20.21,3.006177531
2018/11/26,EU ETS,19.83,2.987195943
2018/11/27,EU ETS,19.6,2.975529566
2018/11/28,EU ETS,19.29,2.959586827
2018/11/29,EU ETS,20.02,2.996731774
2018/11/30,EU ETS,20.5,3.020424886
2018/12/3,EU ETS,20.63,3.026746327
2018/12/4,EU ETS,20.73,3.031581926
2018/12/5,EU ETS,19.67,2.979094632
2018/12/6,EU ETS,19.99,2.995232149
2018/12/7,EU ETS,20.29,3.010128154
2018/12/10,EU ETS,20.86,3.03783345
2018/12/11,EU ETS,20.16,3.003700443
2018/12/12,EU ETS,21.47,3.066656612
2018/12/13,EU ETS,22.32,3.105483138
2018/12/14,EU ETS,23.37,3.151453149
2018/12/17,EU ETS,24.26,3.188828904
2018/12/18,EU ETS,24.03,3.17930305
2018/12/19,EU ETS,24.32,3.191299057
2018/12/20,EU ETS,24.17,3.185112195
2018/12/21,EU ETS,24.6,3.202746443
2018/12/24,EU ETS,24.84,3.212455257
2018/12/26,EU ETS,24.84,3.212455257
2018/12/27,EU ETS,24.67,3.205587931
2018/12/28,EU ETS,24.64,3.204371139
2018/12/31,EU ETS,24.67,3.205587931
2019/1/2,EU ETS,25,3.218875825
2019/1/3,EU ETS,23.04,3.137231836
2019/1/4,EU ETS,23.5,3.157000421
2019/1/7,EU ETS,22.07,3.09421922
2019/1/8,EU ETS,22.66,3.120601256
2019/1/9,EU ETS,21.86,3.084658483
2019/1/10,EU ETS,21.94,3.088311455
2019/1/11,EU ETS,22.59,3.11750733
2019/1/14,EU ETS,22.4,3.109060959
2019/1/15,EU ETS,22.47,3.112181086
2019/1/16,EU ETS,23.23,3.145444547
2019/1/17,EU ETS,23.49,3.156574799
2019/1/18,EU ETS,24.68,3.205993199
2019/1/21,EU ETS,24.28,3.189652966
2019/1/22,EU ETS,25.01,3.219275745
2019/1/23,EU ETS,24.53,3.199896858
2019/1/24,EU ETS,25.01,3.219275745
2019/1/25,EU ETS,23.76,3.168003494
2019/1/28,EU ETS,22.6,3.117949906
2019/1/29,EU ETS,23.23,3.145444547
2019/1/30,EU ETS,22.9,3.131136911
2019/1/31,EU ETS,22.15,3.097837496
2019/2/1,EU ETS,21.84,3.083743151
2019/2/4,EU ETS,22.91,3.131573496
2019/2/5,EU ETS,23.02,3.136363403
2019/2/6,EU ETS,23.55,3.15912582
2019/2/7,EU ETS,23.33,3.149740086
2019/2/8,EU ETS,22.23,3.101442728
2019/2/11,EU ETS,22.26,3.102791346
2019/2/12,EU ETS,20.58,3.02431973
2019/2/13,EU ETS,20.83,3.036394255
2019/2/14,EU ETS,19.67,2.979094632
2019/2/15,EU ETS,20.3,3.010620886
2019/2/18,EU ETS,19.89,2.990217093
2019/2/19,EU ETS,20.09,3.000222179
2019/2/20,EU ETS,20.36,3.013572192
2019/2/21,EU ETS,18.7,2.928523524
2019/2/22,EU ETS,18.84,2.935982269
2019/2/25,EU ETS,19.14,2.951780386
2019/2/26,EU ETS,19.56,2.973486665
2019/2/27,EU ETS,21.17,3.052585085
2019/2/28,EU ETS,21.59,3.072230245
2019/3/1,EU ETS,22.18,3.099190982
2019/3/4,EU ETS,23.03,3.136797714
2019/3/5,EU ETS,22.83,3.128075461
2019/3/6,EU ETS,22.04,3.092858984
2019/3/7,EU ETS,23.17,3.142858338
2019/3/8,EU ETS,22.91,3.131573496
2019/3/11,EU ETS,22.18,3.099190982
2019/3/12,EU ETS,22.22,3.100992784
2019/3/13,EU ETS,22.17,3.098740024
2019/3/14,EU ETS,22.63,3.11927646
2019/3/15,EU ETS,22.36,3.107273648
2019/3/18,EU ETS,21.71,3.077772984
2019/3/19,EU ETS,21.01,3.044998515
2019/3/20,EU ETS,21.53,3.069447311
2019/3/21,EU ETS,20.83,3.036394255
2019/3/22,EU ETS,20.56,3.023347441
2019/3/25,EU ETS,20.83,3.036394255
2019/3/26,EU ETS,21.44,3.065258336
2019/3/27,EU ETS,21.75,3.079613758
2019/3/28,EU ETS,22.16,3.098288862
2019/3/29,EU ETS,21.44,3.065258336
2019/4/1,EU ETS,21.82,3.08282698
2019/4/2,EU ETS,21.93,3.087855562
2019/4/3,EU ETS,23.09,3.139399623
2019/4/4,EU ETS,24.37,3.193352868
2019/4/5,EU ETS,24.53,3.199896858
2019/4/8,EU ETS,24.25,3.188416617
2019/4/9,EU ETS,25.46,3.237108593
2019/4/10,EU ETS,26.05,3.260017768
2019/4/11,EU ETS,27.24,3.304686481
2019/4/12,EU ETS,26.5,3.277144733
2019/4/15,EU ETS,26.73,3.28578653
2019/4/16,EU ETS,26.92,3.292869505
2019/4/17,EU ETS,27.38,3.30981282
2019/4/18,EU ETS,26.81,3.288774952
2019/4/22,EU ETS,26.81,3.288774952
2019/4/23,EU ETS,27.45,3.312366168
2019/4/24,EU ETS,27.33,3.307985
2019/4/25,EU ETS,27.21,3.303584553
2019/4/26,EU ETS,25.78,3.249598998
2019/4/29,EU ETS,26.3,3.269568939
2019/4/30,EU ETS,26.2,3.265759411
2019/5/1,EU ETS,25.69,3.246101811
2019/5/2,EU ETS,24.62,3.203559121
2019/5/3,EU ETS,25.12,3.223664342
2019/5/6,EU ETS,25.25,3.228826156
2019/5/7,EU ETS,26.32,3.270329106
2019/5/8,EU ETS,26.82,3.289147878
2019/5/9,EU ETS,26.42,3.274121299
2019/5/10,EU ETS,25.54,3.240245851
2019/5/13,EU ETS,24.95,3.216873822
2019/5/14,EU ETS,25.81,3.250762014
2019/5/15,EU ETS,25.89,3.253856794
2019/5/16,EU ETS,25.49,3.238286218
2019/5/17,EU ETS,24.92,3.215670694
2019/5/20,EU ETS,25.12,3.223664342
2019/5/21,EU ETS,25.32,3.231594597
2019/5/22,EU ETS,26.3,3.269568939
2019/5/23,EU ETS,25.99,3.257711849
2019/5/24,EU ETS,25.4,3.234749174
2019/5/27,EU ETS,25.51,3.239070532
2019/5/28,EU ETS,25.4,3.234749174
2019/5/29,EU ETS,25.45,3.236715743
2019/5/30,EU ETS,25.22,3.227637331
2019/5/31,EU ETS,24.39,3.194173212
2019/6/3,EU ETS,23.67,3.164208424
2019/6/4,EU ETS,24.49,3.198264871
2019/6/5,EU ETS,24.18,3.185525845
2019/6/6,EU ETS,23.91,3.174296781
2019/6/7,EU ETS,24.44,3.196221134
2019/6/10,EU ETS,25.13,3.224062352
2019/6/11,EU ETS,24.91,3.215269329
2019/6/12,EU ETS,24.75,3.208825489
2019/6/13,EU ETS,24.9,3.214867803
2019/6/14,EU ETS,24.99,3.218475745
2019/6/17,EU ETS,24.96,3.217274544
2019/6/18,EU ETS,25.05,3.220873828
2019/6/19,EU ETS,24.89,3.214466116
2019/6/20,EU ETS,25.03,3.220075105
2019/6/21,EU ETS,25.24,3.228430038
2019/6/24,EU ETS,26.31,3.269949095
2019/6/25,EU ETS,26.37,3.272227
2019/6/26,EU ETS,27.35,3.308716529
2019/6/27,EU ETS,26.85,3.290265821
2019/6/28,EU ETS,26.24,3.267284964
2019/7/1,EU ETS,26.87,3.291010423
2019/7/2,EU ETS,26.68,3.283914221
2019/7/3,EU ETS,26.47,3.276012016
2019/7/4,EU ETS,25.97,3.256942026
2019/7/5,EU ETS,26.34,3.271088696
2019/7/8,EU ETS,26.77,3.287281858
2019/7/9,EU ETS,26.52,3.277899165
2019/7/10,EU ETS,28.15,3.337547355
2019/7/11,EU ETS,28.26,3.341447377
2019/7/12,EU ETS,28.76,3.358985533
2019/7/15,EU ETS,29.02,3.367985247
2019/7/16,EU ETS,28.44,3.347796605
2019/7/17,EU ETS,28.43,3.347444926
2019/7/18,EU ETS,27.74,3.322875415
2019/7/19,EU ETS,28.85,3.362109993
2019/7/22,EU ETS,28.95,3.365570204
2019/7/23,EU ETS,29.77,3.393501175
2019/7/24,EU ETS,29.15,3.372454913
2019/7/25,EU ETS,28.98,3.366605937
2019/7/26,EU ETS,28.25,3.341093458
2019/7/29,EU ETS,28.38,3.345684672
2019/7/30,EU ETS,27.87,3.327550841
2019/7/31,EU ETS,27.95,3.3304172
2019/8/1,EU ETS,29.42,3.381674715
2019/8/2,EU ETS,29.23,3.375195579
2019/8/5,EU ETS,28.67,3.35585128
2019/8/6,EU ETS,28.38,3.345684672
2019/8/7,EU ETS,28.25,3.341093458
2019/8/8,EU ETS,28.51,3.350254903
2019/8/9,EU ETS,28.1,3.335769576
2019/8/12,EU ETS,26.68,3.283914221
2019/8/13,EU ETS,27.08,3.298795448
2019/8/14,EU ETS,26.89,3.29175447
2019/8/15,EU ETS,25.97,3.256942026
2019/8/16,EU ETS,25.97,3.256942026
2019/8/19,EU ETS,26.55,3.279029748
2019/8/20,EU ETS,26.24,3.267284964
2019/8/21,EU ETS,26.01,3.258481079
2019/8/22,EU ETS,25.65,3.244543572
2019/8/23,EU ETS,25.08,3.222070716
2019/8/26,EU ETS,25.82,3.251149385
2019/8/27,EU ETS,25.4,3.234749174
2019/8/28,EU ETS,26,3.258096538
2019/8/29,EU ETS,26.45,3.275256158
2019/8/30,EU ETS,26.31,3.269949095
2019/9/2,EU ETS,25.18,3.226050029
2019/9/3,EU ETS,25.22,3.227637331
2019/9/4,EU ETS,25.52,3.239462458
2019/9/5,EU ETS,25.53,3.239854231
2019/9/6,EU ETS,25.08,3.222070716
2019/9/9,EU ETS,25.01,3.219275745
2019/9/10,EU ETS,26.72,3.285412349
2019/9/11,EU ETS,26.27,3.268427604
2019/9/12,EU ETS,26.43,3.274499729
2019/9/13,EU ETS,26.37,3.272227
2019/9/16,EU ETS,27.02,3.296577333
2019/9/17,EU ETS,26.2,3.265759411
2019/9/18,EU ETS,25.44,3.236322738
2019/9/19,EU ETS,25.94,3.255786179
2019/9/20,EU ETS,26.51,3.27752202
2019/9/23,EU ETS,25.78,3.249598998
2019/9/24,EU ETS,25.52,3.239462458
2019/9/25,EU ETS,25.19,3.22644709
2019/9/26,EU ETS,25.62,3.243373296
2019/9/27,EU ETS,25.29,3.230409061
2019/9/30,EU ETS,24.72,3.207612633
2019/10/1,EU ETS,25.04,3.220474546
2019/10/2,EU ETS,24.2,3.186352633
2019/10/3,EU ETS,23.24,3.145874932
2019/10/4,EU ETS,22.94,3.132882112
2019/10/7,EU ETS,23.41,3.153163282
2019/10/8,EU ETS,22.53,3.114847754
2019/10/9,EU ETS,22.65,3.120159852
2019/10/10,EU ETS,23.26,3.146735147
2019/10/11,EU ETS,24.44,3.196221134
2019/10/14,EU ETS,24.15,3.18428438
2019/10/15,EU ETS,25.71,3.246880021
2019/10/16,EU ETS,26.3,3.269568939
2019/10/17,EU ETS,26.06,3.260401572
2019/10/18,EU ETS,25.87,3.253083996
2019/10/21,EU ETS,25.92,3.255014871
2019/10/22,EU ETS,25.65,3.244543572
2019/10/23,EU ETS,24.75,3.208825489
2019/10/24,EU ETS,25.44,3.236322738
2019/10/25,EU ETS,24.96,3.217274544
2019/10/28,EU ETS,25.11,3.223266173
2019/10/29,EU ETS,25.44,3.236322738
2019/10/30,EU ETS,25.99,3.257711849
2019/10/31,EU ETS,25.6,3.242592351
2019/11/1,EU ETS,25.28,3.230013569
2019/11/4,EU ETS,25.62,3.243373296
2019/11/5,EU ETS,25.5,3.238678452
2019/11/6,EU ETS,24.78,3.210036876
2019/11/7,EU ETS,24.93,3.216071898
2019/11/8,EU ETS,24.83,3.2120526
2019/11/11,EU ETS,24.92,3.215670694
2019/11/12,EU ETS,24.11,3.182626692
2019/11/13,EU ETS,24.38,3.193763124
2019/11/14,EU ETS,23.95,3.175968324
2019/11/15,EU ETS,23.84,3.171364842
2019/11/18,EU ETS,23.38,3.151880956
2019/11/19,EU ETS,23.43,3.154017253
2019/11/20,EU ETS,24.02,3.178886817
2019/11/21,EU ETS,23.93,3.175132902
2019/11/22,EU ETS,24.57,3.201526187
2019/11/25,EU ETS,24.43,3.195811885
2019/11/26,EU ETS,24.38,3.193763124
2019/11/27,EU ETS,25.11,3.223266173
2019/11/28,EU ETS,25.01,3.219275745
2019/11/29,EU ETS,25.22,3.227637331
2019/12/2,EU ETS,24.33,3.191710157
2019/12/3,EU ETS,24,3.17805383
2019/12/4,EU ETS,24.74,3.208421367
2019/12/5,EU ETS,24.69,3.206398303
2019/12/6,EU ETS,24.94,3.21647294
2019/12/9,EU ETS,25.13,3.224062352
2019/12/10,EU ETS,24.94,3.21647294
2019/12/11,EU ETS,24.48,3.197856458
2019/12/12,EU ETS,25.07,3.221671912
2019/12/13,EU ETS,24.02,3.178886817
2019/12/16,EU ETS,24.86,3.213260086
2019/12/17,EU ETS,25.94,3.255786179
2019/12/18,EU ETS,26.46,3.275634159
2019/12/19,EU ETS,26.73,3.28578653
2019/12/20,EU ETS,26.55,3.279029748
2019/12/23,EU ETS,26.42,3.274121299
2019/12/24,EU ETS,25.96,3.256556892
2019/12/26,EU ETS,25.96,3.256556892
2019/12/27,EU ETS,26.58,3.280159053
2019/12/30,EU ETS,24.96,3.217274544
2019/12/31,EU ETS,24.51,3.199081198
2020/1/2,EU ETS,24.26,3.188828904
2020/1/3,EU ETS,24.88,3.214064268
2020/1/6,EU ETS,24.13,3.18345588
2020/1/7,EU ETS,24.45,3.196630216
2020/1/8,EU ETS,23.97,3.176803048
2020/1/9,EU ETS,24.58,3.201933104
2020/1/10,EU ETS,24.12,3.183041372
2020/1/13,EU ETS,24.06,3.180550711
2020/1/14,EU ETS,23.77,3.168424281
2020/1/15,EU ETS,24.43,3.195811885
2020/1/16,EU ETS,24.77,3.209633244
2020/1/17,EU ETS,25.36,3.23317313
2020/1/20,EU ETS,25.08,3.222070716
2020/1/21,EU ETS,24.85,3.212857753
2020/1/22,EU ETS,24.94,3.21647294
2020/1/23,EU ETS,24.63,3.203965212
2020/1/24,EU ETS,24.31,3.190887788
2020/1/27,EU ETS,24.51,3.199081198
2020/1/28,EU ETS,24.58,3.201933104
2020/1/29,EU ETS,23.92,3.174714929
2020/1/30,EU ETS,23.65,3.163363115
2020/1/31,EU ETS,23.81,3.17010566
2020/2/3,EU ETS,23.15,3.141994781
2020/2/4,EU ETS,23.3,3.148453361
2020/2/5,EU ETS,23.71,3.1658969
2020/2/6,EU ETS,23.5,3.157000421
2020/2/7,EU ETS,23.26,3.146735147
2020/2/10,EU ETS,23.11,3.140265424
2020/2/11,EU ETS,23.25,3.146305132
2020/2/12,EU ETS,23.83,3.170945291
2020/2/13,EU ETS,24.35,3.19253185
2020/2/14,EU ETS,24.24,3.188004161
2020/2/17,EU ETS,25,3.218875825
2020/2/18,EU ETS,25.09,3.22246936
2020/2/19,EU ETS,25.66,3.244933359
2020/2/20,EU ETS,25.59,3.24220165
2020/2/21,EU ETS,25.56,3.24102863
2020/2/24,EU ETS,24.53,3.199896858
2020/2/25,EU ETS,24.14,3.183870216
2020/2/26,EU ETS,24.22,3.187178738
2020/2/27,EU ETS,23.56,3.159550359
2020/2/28,EU ETS,23.57,3.159974717
2020/3/2,EU ETS,23.49,3.156574799
2020/3/3,EU ETS,23.33,3.149740086
2020/3/4,EU ETS,23.8,3.169685581
2020/3/5,EU ETS,23.77,3.168424281
2020/3/6,EU ETS,23.39,3.152308581
2020/3/9,EU ETS,23.25,3.146305132
2020/3/10,EU ETS,24.07,3.180966252
2020/3/11,EU ETS,23.89,3.173459961
2020/3/12,EU ETS,22.49,3.113070766
2020/3/13,EU ETS,21.89,3.086029912
2020/3/16,EU ETS,19.41,2.965788397
2020/3/17,EU ETS,18.25,2.90416508
2020/3/18,EU ETS,15.24,2.72392355
2020/3/19,EU ETS,16.31,2.791778417
2020/3/20,EU ETS,16.04,2.775085602
2020/3/23,EU ETS,15.45,2.737609003
2020/3/24,EU ETS,16.7,2.815408719
2020/3/25,EU ETS,17.41,2.857044754
2020/3/26,EU ETS,17.22,2.846071499
2020/3/27,EU ETS,16.26,2.788708104
2020/3/30,EU ETS,16.93,2.829087196
2020/3/31,EU ETS,17.56,2.865623588
2020/4/1,EU ETS,16.96,2.83085763
2020/4/2,EU ETS,17.95,2.887590115
2020/4/3,EU ETS,17.86,2.882563575
2020/4/6,EU ETS,20.3,3.010620886
2020/4/7,EU ETS,20.41,3.016024977
2020/4/8,EU ETS,21.04,3.046425388
2020/4/9,EU ETS,20.98,3.043569603
2020/4/13,EU ETS,20.98,3.043569603
2020/4/14,EU ETS,19.73,2.98214032
2020/4/15,EU ETS,19.17,2.953346557
2020/4/16,EU ETS,20.85,3.037353948
2020/4/17,EU ETS,21.61,3.073156171
2020/4/20,EU ETS,21.29,3.058237479
2020/4/21,EU ETS,19.77,2.984165637
2020/4/22,EU ETS,20.57,3.023833704
2020/4/23,EU ETS,20.94,3.041661205
2020/4/24,EU ETS,20.66,3.028199464
2020/4/27,EU ETS,20.2,3.005682604
2020/4/28,EU ETS,20.14,3.002707887
2020/4/29,EU ETS,20.12,3.001714345
2020/4/30,EU ETS,19.5,2.970414466
2020/5/1,EU ETS,18.9,2.939161922
2020/5/4,EU ETS,19.28,2.959068289
2020/5/5,EU ETS,19.02,2.945491057
2020/5/6,EU ETS,18.93,2.940747965
2020/5/7,EU ETS,19.47,2.968874819
2020/5/8,EU ETS,19.28,2.959068289
2020/5/11,EU ETS,18.99,2.943912525
2020/5/12,EU ETS,18.45,2.91506437
2020/5/13,EU ETS,18.59,2.922623802
2020/5/14,EU ETS,18.76,2.931726944
2020/5/15,EU ETS,19.09,2.949164638
2020/5/18,EU ETS,20.26,3.008648499
2020/5/19,EU ETS,19.9,2.990719732
2020/5/20,EU ETS,21.19,3.053529372
2020/5/21,EU ETS,21.12,3.050220459
2020/5/22,EU ETS,21.33,3.060114532
2020/5/25,EU ETS,21.54,3.069911672
2020/5/26,EU ETS,21.53,3.069447311
2020/5/27,EU ETS,21.26,3.056827373
2020/5/28,EU ETS,21.19,3.053529372
2020/5/29,EU ETS,21.33,3.060114532
2020/6/1,EU ETS,20.9,3.039749159
2020/6/2,EU ETS,22,3.091042453
2020/6/3,EU ETS,22.01,3.091496896
2020/6/4,EU ETS,22.14,3.097385927
2020/6/5,EU ETS,23.17,3.142858338
2020/6/8,EU ETS,22.65,3.120159852
2020/6/9,EU ETS,22.42,3.109953418
2020/6/10,EU ETS,22.85,3.128951117
2020/6/11,EU ETS,22.21,3.100542638
2020/6/12,EU ETS,21.93,3.087855562
2020/6/15,EU ETS,22.1,3.095577609
2020/6/16,EU ETS,22.72,3.123245594
2020/6/17,EU ETS,22.69,3.121924299
2020/6/18,EU ETS,24.4,3.194583132
2020/6/19,EU ETS,24.09,3.181796817
2020/6/22,EU ETS,24.46,3.19703913
2020/6/23,EU ETS,25.35,3.23277873
2020/6/24,EU ETS,25.33,3.231989464
2020/6/25,EU ETS,25.11,3.223266173
2020/6/26,EU ETS,24.66,3.205182498
2020/6/29,EU ETS,26.55,3.279029748
2020/6/30,EU ETS,26.91,3.292497965
2020/7/1,EU ETS,27.65,3.319625728
2020/7/2,EU ETS,27.31,3.307252935
2020/7/3,EU ETS,27.85,3.326832966
2020/7/6,EU ETS,29.64,3.3891248
2020/7/7,EU ETS,29.32,3.378269877
2020/7/8,EU ETS,29.25,3.375879574
2020/7/9,EU ETS,28.54,3.351306612
2020/7/10,EU ETS,28.96,3.365915568
2020/7/13,EU ETS,29.27,3.376563101
2020/7/14,EU ETS,29.56,3.386422096
2020/7/15,EU ETS,28.75,3.358637767
2020/7/16,EU ETS,26.52,3.277899165
2020/7/17,EU ETS,27.74,3.322875415
2020/7/20,EU ETS,26.09,3.261552099
2020/7/21,EU ETS,26.54,3.278653029
2020/7/22,EU ETS,26.55,3.279029748
2020/7/23,EU ETS,27.25,3.305053521
2020/7/24,EU ETS,26.29,3.269188639
2020/7/27,EU ETS,24.93,3.216071898
2020/7/28,EU ETS,25.67,3.245322995
2020/7/29,EU ETS,26.13,3.26308408
2020/7/30,EU ETS,25.49,3.238286218
2020/7/31,EU ETS,26.22,3.266522478
2020/8/3,EU ETS,26.06,3.260401572
2020/8/4,EU ETS,26.77,3.287281858
2020/8/5,EU ETS,26.71,3.285038027
2020/8/6,EU ETS,26.33,3.270708974
2020/8/7,EU ETS,26.36,3.27184771
2020/8/10,EU ETS,26.66,3.283164315
2020/8/11,EU ETS,26.14,3.263466708
2020/8/12,EU ETS,25.92,3.255014871
2020/8/13,EU ETS,25.38,3.233961462
2020/8/14,EU ETS,25.42,3.235536266
2020/8/17,EU ETS,26.26,3.268046869
2020/8/18,EU ETS,26.51,3.27752202
2020/8/19,EU ETS,26.2,3.265759411
2020/8/20,EU ETS,25.88,3.25347047
2020/8/21,EU ETS,25.62,3.243373296
2020/8/24,EU ETS,27.45,3.312366168
2020/8/25,EU ETS,28.59,3.353057006
2020/8/26,EU ETS,28.6,3.353406718
2020/8/27,EU ETS,28.35,3.34462703
2020/8/28,EU ETS,29.5,3.384390263
2020/8/31,EU ETS,28.64,3.354804342
2020/9/1,EU ETS,27.72,3.322154174
2020/9/2,EU ETS,28.21,3.339676525
2020/9/3,EU ETS,28.72,3.357593744
2020/9/4,EU ETS,27.34,3.308350831
